255,0,0
235,20,0
216,39,0
196,59,0
177,78,0
157,98,0
137,118,0
118,137,0
98,157,0
78,177,0
59,196,0
39,216,0
20,235,0
0,255,0




Red to yellow

255,0,0
255,36,0
255,73,0
255,109,0
255,146,0
255,182,0
255,219,0
255,255,0

Yellow to Green

255,255,0
219,255,0
182,255,0
146,255,0
109,255,0
73,255,0
36,255,0
0,255,0


Green to Yellow

0,255,0
64,255,0
128,255,0
191,255,0
255,255,0

Yellow to Red

255,255,0
255,191,0
255,128,0
255,64,0
255,0,0
